text,label_class,label_author,source_id,label,author,sample_id,ttr,n_tokens,n_types,adj_noun_ratio,avg_dep_depth,flesch_kincaid,n_sentences,avg_sentence_len,punct_;,punct_—,punct_!,punct_?,"punct_,",punct_.,punct_:,punct_(,punct_),func_the,func_of,func_and,func_to,func_a,func_in,func_that,func_it,func_is,func_was,func_for,func_on,func_as,func_with,func_his,func_he,func_be,func_at,func_by,func_this
"This was at the expiration of about six weeks. I had suffered tortures
all the time; and thought I really must have laid violent hands upon
myself, when Miss Mills still reported to me, that my broken-hearted
little Dora would say nothing, when I was mentioned, but ‘Oh, poor papa!
Oh, dear papa!’ Also, that she had no other relations than two aunts,
maiden sisters of Mr. Spenlow, who lived at Putney, and who had not held
any other than chance communication with their brother for many years.
Not that they had ever quarrelled (Miss Mills informed me); but that
having been, on the occasion of Dora’s christening, invited to tea, when
they considered themselves privileged to be invited to dinner, they
had expressed their opinion in writing, that it was ‘better for the
happiness of all parties’ that they should stay away. Since which they
had gone their road, and their brother had gone his.",A,Dickens,Dickens_766,Human,Dickens,train_102,0.6410256410256411,156,100,0.30303030303030304,4.243781094527363,9.969377289377288,6,26.0,2.229654403567447,0.0,2.229654403567447,0.0,17.837235228539576,5.574136008918618,0.0,1.1148272017837235,1.1148272017837235,25.64102564102564,25.64102564102564,19.230769230769234,25.64102564102564,0.0,6.41025641025641,38.46153846153847,6.41025641025641,0.0,19.230769230769234,12.82051282051282,6.41025641025641,0.0,6.41025641025641,6.41025641025641,0.0,6.41025641025641,12.82051282051282,0.0,6.41025641025641
"She braved the jeering mobs and the grim walls of the prison, giving her last penny to the turnkey just to clasp his ruined hand through the iron bars; a profound testament to the enduring, irrational, and triumphant nature of a love that defies reason, survives betrayal, and conquers even the grave. True love, in its purest and most elevated state, is not the giddy, fluttering thing sung of by foolish balladeers, but a fierce, enduring fire that tempers the soul and willingly offers itself upon the altar of another's happiness. To love entirely and without reservation is to hand another the very key to one's own destruction, trusting that they shall not turn it; it is a terrifying vulnerability, a beautiful surrender of the sovereign self. She asked for no reward, sought no recognition from a world that passed her by in blind indifference; her sacrifice was a silent hymn of devotion, a holy offering that sanctified the miserable, drafty garret and transformed it into a temple of divine grace. What a profound and beautiful mystery it is, that a heart broken by sorrow can still pour forth such a boundless ocean of tenderness upon those who have nothing to offer in return! He walked among the outcasts with a pocket full of sweets for the weeping children and a shoulder for the weary to lean upon, proving that the deepest, most authentic love is forged not in the sunny meadows of prosperity, but in the dark, testing crucibles of personal tragedy, where the self is entirely burned away.",C,Dickens,AI_Imp_D_77,AI_Impostor,Dickens,train_103,0.6115384615384616,260,159,0.5614035087719298,4.75,19.554615384615392,6,43.333333333333336,1.9907100199071004,0.0,0.6635700066357001,0.0,13.934970139349701,3.3178500331785004,0.0,0.0,0.0,76.92307692307693,42.30769230769231,34.61538461538462,30.76923076923077,53.84615384615385,19.230769230769234,26.923076923076923,15.384615384615385,23.076923076923077,3.8461538461538463,11.538461538461538,0.0,0.0,3.8461538461538463,3.8461538461538463,3.8461538461538463,0.0,0.0,11.538461538461538,0.0
"“Well, and so, just as the carriage came to the door, my uncle was
called away upon business to that horrid man Mr. Stone. And then, you
know, when once they get together, there is no end of it. Well, I was so
frightened I did not know what to do, for my uncle was to give me away;
and if we were beyond the hour we could not be married all day. But,
luckily, he came back again in ten minutes’ time, and then we all set
out. However, I recollected afterwards, that if he _had_ been prevented
going, the wedding need not be put off, for Mr. Darcy might have done as
well.”",A,Austen,Austen_1342,Human,Austen,train_104,0.6371681415929203,113,72,0.05555555555555555,3.040268456375839,6.968478260869567,5,22.6,1.7482517482517483,0.0,0.0,0.0,26.223776223776223,12.237762237762238,0.0,0.0,0.0,35.39823008849557,8.849557522123893,35.39823008849557,35.39823008849557,0.0,8.849557522123893,17.699115044247787,8.849557522123893,8.849557522123893,26.548672566371682,17.699115044247787,0.0,17.699115044247787,0.0,0.0,17.699115044247787,17.699115044247787,0.0,0.0,0.0
"It was a household held together by the quiet, desperate strength of an elder sister, a creature of such selfless devotion that she had sacrificed her own bloom of youth to mother the orphaned brood left behind by an indifferent fate. Yet, when the eldest boy, seduced by the flash and jingle of the criminal underworld, turned his back upon her sacrifices and fled into the night, the fracture of that sacred bond struck her a blow more fatal than any physical sickness, shattering a heart that had beaten only for him. Such loyalty is a divine spark, a golden thread woven through the rough fabric of domestic life, which binds souls together so tightly that neither poverty, nor sickness, nor the cruelest machinations of fate can ever unravel its blessed design. She guarded her younger siblings with the ferocity of a lioness, patching their ragged clothes and stretching the meager stew with a silent, heroic endurance that asked for neither praise nor pity.",C,Dickens,AI_Imp_D_81,AI_Impostor,Dickens,train_105,0.6951219512195121,164,114,0.5897435897435898,6.519337016574585,18.1719512195122,4,41.0,0.0,0.0,0.0,0.0,13.485477178423237,4.149377593360996,0.0,0.0,0.0,67.07317073170732,48.78048780487805,18.29268292682927,6.097560975609756,48.78048780487805,0.0,30.48780487804878,6.097560975609756,6.097560975609756,6.097560975609756,12.195121951219512,0.0,0.0,12.195121951219512,6.097560975609756,0.0,0.0,0.0,18.29268292682927,0.0
"He spent an entire month's rent on a bespoke suit, convinced that the wool blend would serve as a suit of armor in the executive boardroom. When he finally wore it, the fabric felt suffocating, a heavy reminder of his own imposter syndrome. He practiced his handshake in the mirror, trying to calibrate the exact ratio of firmness to casual ease that seemed to come so naturally to men born with trust funds. During the morning meetings, he nodded thoughtfully at the VP’s golf anecdotes, swallowing his working-class accent until his throat ached. He was terrified that someone would notice his shoes, which, despite his frantic polishing, still betrayed the cheap, synthetic leather of a discount store. Climbing the corporate ladder felt less like an ascension and more like an elaborate, exhausting performance where forgetting a single line meant total exposure.",B,,AI_Gen_36,AI_Generic,,train_106,0.7464788732394366,142,106,0.4,4.296296296296297,12.070035460992909,6,23.666666666666668,0.0,0.0,0.0,0.0,12.687427912341407,6.920415224913495,0.0,0.0,0.0,63.38028169014084,28.169014084507044,7.042253521126761,28.169014084507044,35.21126760563381,14.084507042253522,21.12676056338028,7.042253521126761,0.0,7.042253521126761,0.0,7.042253521126761,7.042253521126761,7.042253521126761,42.25352112676056,35.21126760563381,0.0,7.042253521126761,0.0,0.0
"The shade of a young butcher rises, like the apparition of an armed head
in Macbeth. Who is this young butcher? He is the terror of the youth
of Canterbury. There is a vague belief abroad, that the beef suet with
which he anoints his hair gives him unnatural strength, and that he is
a match for a man. He is a broad-faced, bull-necked, young butcher, with
rough red cheeks, an ill-conditioned mind, and an injurious tongue.
His main use of this tongue, is, to disparage Doctor Strong’s young
gentlemen. He says, publicly, that if they want anything he’ll give it
‘em. He names individuals among them (myself included), whom he could
undertake to settle with one hand, and the other tied behind him. He
waylays the smaller boys to punch their unprotected heads, and calls
challenges after me in the open streets. For these sufficient reasons I
resolve to fight the butcher.",A,Dickens,Dickens_766,Human,Dickens,train_107,0.6282051282051282,156,98,0.5,3.54228855721393,6.881575163398697,10,15.6,0.0,0.0,0.0,1.1454753722794961,17.182130584192443,10.309278350515465,0.0,1.1454753722794961,1.1454753722794961,57.69230769230769,32.05128205128205,25.64102564102564,25.64102564102564,32.05128205128205,12.82051282051282,19.230769230769234,6.41025641025641,38.46153846153847,0.0,12.82051282051282,0.0,0.0,19.230769230769234,12.82051282051282,57.69230769230769,0.0,0.0,0.0,12.82051282051282
"At ten, she had already assumed the emotional weight of a caregiver, managing her mother's unpredictable moods and hiding the eviction notices that arrived in the mail. He watched a spider slowly weave a web between the banister spindles, marveling at its quiet persistence while his own world fractured. She didn't understand the complex medical terminology discussed in hushed tones outside her door, nor did she fully grasp the terrible finality of the statistics. The foster care office was painted a cheerful, aggressive yellow that did nothing to mask the institutional despair of the room.",B,,AI_Gen_163,AI_Generic,,train_108,0.7684210526315789,95,73,0.4782608695652174,3.792452830188679,13.670394736842109,4,23.75,0.0,0.0,0.0,0.0,8.389261744966444,6.7114093959731544,0.0,0.0,0.0,105.26315789473684,31.578947368421055,10.526315789473683,10.526315789473683,42.10526315789473,21.052631578947366,21.052631578947366,0.0,0.0,10.526315789473683,0.0,0.0,0.0,0.0,10.526315789473683,10.526315789473683,0.0,21.052631578947366,0.0,0.0
"But
about the middle of the day she gets hungry, and there is nothing she
likes so well as these baked apples, and they are extremely wholesome,
for I took the opportunity the other day of asking Mr. Perry; I
happened to meet him in the street. Not that I had any doubt before—I
have so often heard Mr. Woodhouse recommend a baked apple. I believe it
is the only way that Mr. Woodhouse thinks the fruit thoroughly
wholesome. We have apple-dumplings, however, very often. Patty makes an
excellent apple-dumpling. Well, Mrs. Weston, you have prevailed, I
hope, and these ladies will oblige us.”",A,Austen,Austen_158,Human,Austen,train_109,0.6796116504854369,103,70,0.2916666666666667,3.676470588235294,6.276282051282056,6,17.166666666666668,1.6891891891891893,1.6891891891891893,0.0,0.0,15.202702702702704,16.89189189189189,0.0,0.0,0.0,67.96116504854369,19.41747572815534,29.12621359223301,9.70873786407767,9.70873786407767,9.70873786407767,19.41747572815534,9.70873786407767,19.41747572815534,0.0,9.70873786407767,0.0,9.70873786407767,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"When they all sat down it was better; to her taste a great deal better,
for Frank Churchill grew talkative and gay, making her his first
object. Every distinguishing attention that could be paid, was paid to
her. To amuse her, and be agreeable in her eyes, seemed all that he
cared for—and Emma, glad to be enlivened, not sorry to be flattered,
was gay and easy too, and gave him all the friendly encouragement, the
admission to be gallant, which she had ever given in the first and most
animating period of their acquaintance; but which now, in her own
estimation, meant nothing, though in the judgment of most people
looking on it must have had such an appearance as no English word but
flirtation could very well describe. “Mr. Frank Churchill and Miss
Woodhouse flirted together excessively.” They were laying themselves
open to that very phrase—and to having it sent off in a letter to Maple
Grove by one lady, to Ireland by another. Not that Emma was gay and
thoughtless from any real felicity; it was rather because she felt less
happy than she had expected.",A,Austen,Austen_158,Human,Austen,train_110,0.6052631578947368,190,115,0.6666666666666666,4.867521367521367,13.989179894179895,6,31.666666666666668,2.8169014084507045,1.8779342723004695,0.0,0.0,14.084507042253522,6.572769953051643,0.0,0.0,0.0,21.052631578947366,10.526315789473683,47.36842105263158,52.63157894736842,10.526315789473683,26.31578947368421,21.052631578947366,21.052631578947366,0.0,26.31578947368421,10.526315789473683,5.263157894736842,5.263157894736842,0.0,5.263157894736842,5.263157894736842,26.31578947368421,0.0,10.526315789473683,0.0
"It was a harsh, unforgiving environment, yet absolutely vital to the survival of the metropolis above. The residents who remained moved with a slow, deliberate caution, acutely aware that they were living on the decaying extremities of a creature that no longer needed them. Millions of people operated as individual cells, rushing through the vascular system of the wide avenues, entirely unaware of their minute role in sustaining the larger beast. Garbage trucks crawled along the gutters like bottom-feeders, devouring the daily waste produced by the hive, while sirens wailed in the distance, white blood cells rushing toward the site of an unexpected trauma.",B,,AI_Gen_138,AI_Generic,,train_111,0.7714285714285715,105,81,0.6153846153846154,4.689075630252101,15.200000000000003,4,26.25,0.0,0.0,0.0,0.0,13.55421686746988,6.024096385542169,0.0,0.0,0.0,114.28571428571428,57.14285714285714,0.0,9.523809523809526,28.57142857142857,19.04761904761905,19.04761904761905,9.523809523809526,0.0,9.523809523809526,0.0,9.523809523809526,9.523809523809526,9.523809523809526,0.0,0.0,0.0,0.0,9.523809523809526,0.0
"She saw the ways the prison was reshaping him, hardening his edges and burying his natural empathy beneath a necessary, defensive cruelty. She had successfully subverted the justice system, manipulating the truth to secure his freedom, but the victory tasted like ash. Writing a report felt like applying a band-aid to a severed artery. He stared at the wood grain of the table, realizing that his entire future was being negotiated in whispered plea deals between lawyers who barely knew his name. He sat in the harsh fluorescent light of the holding cell, weighing the grim arithmetic.",B,,AI_Gen_204,AI_Generic,,train_112,0.7448979591836735,98,73,0.2222222222222222,4.081818181818182,11.683216494845361,5,19.6,0.0,0.0,0.0,0.0,10.221465076660987,8.517887563884157,0.0,0.0,0.0,102.04081632653062,20.408163265306122,10.204081632653061,20.408163265306122,40.816326530612244,20.408163265306122,10.204081632653061,0.0,0.0,20.408163265306122,0.0,0.0,0.0,0.0,51.02040816326531,20.408163265306122,0.0,10.204081632653061,0.0,0.0
"“That it ought not to be attempted. Mr. Darcy has not authorized me to
make his communication public. On the contrary, every particular
relative to his sister was meant to be kept as much as possible to
myself; and if I endeavour to undeceive people as to the rest of his
conduct, who will believe me? The general prejudice against Mr. Darcy is
so violent, that it would be the death of half the good people in
Meryton, to attempt to place him in an amiable light. I am not equal to
it. Wickham will soon be gone; and, therefore, it will not signify to
anybody here what he really is. Some time hence it will be all found
out, and then we may laugh at their stupidity in not knowing it before.
At present I will say nothing about it.”",A,Austen,Austen_1342,Human,Austen,train_113,0.60431654676259,139,84,0.5789473684210527,3.552941176470588,7.592340425531916,8,17.375,2.7247956403269753,0.0,0.0,1.3623978201634876,9.536784741144414,12.26158038147139,0.0,0.0,0.0,35.97122302158273,14.388489208633095,21.58273381294964,79.13669064748201,0.0,21.58273381294964,14.388489208633095,50.35971223021583,14.388489208633095,7.194244604316547,0.0,7.194244604316547,21.58273381294964,0.0,21.58273381294964,7.194244604316547,35.97122302158273,14.388489208633095,0.0,0.0
"The washing away of commercial stain is a delicate process, generally requiring at least two generations and a convenient failure of memory. Miss Jenkins, whose own fortune was entirely the result of her late father's successful warehouse, possessed a haughty disdain for anyone forced to earn a living. She shuddered at the mention of trade, treating the very concept of labor as an infectious disease to which she was tragically susceptible. Her amnesia regarding her own origins was a masterpiece of willful self-delusion. She moved through drawing rooms with the languid grace of a duchess, distributing cold stares to those whose money was only a decade newer than her own. Such is the absurd comedy of social elevation; the most aggressive guardians of aristocratic privilege are often those who have only recently arrived through the tradesman's entrance.",C,Austen,AI_Imp_A_41,AI_Impostor,Austen,train_114,0.7028985507246377,138,97,0.5833333333333334,4.189542483660131,13.383613138686133,6,23.0,1.160092807424594,0.0,0.0,0.0,5.800464037122969,6.960556844547564,0.0,0.0,0.0,57.971014492753625,65.21739130434783,7.246376811594203,21.73913043478261,50.72463768115942,0.0,0.0,0.0,14.492753623188406,28.985507246376812,7.246376811594203,0.0,7.246376811594203,7.246376811594203,0.0,0.0,0.0,14.492753623188406,0.0,0.0
"Entreating Herbert to tell me how he had come to my rescue,—which at
first he had flatly refused to do, but had insisted on my remaining
quiet,—I learnt that I had in my hurry dropped the letter, open, in our
chambers, where he, coming home to bring with him Startop whom he had
met in the street on his way to me, found it, very soon after I was
gone. Its tone made him uneasy, and the more so because of the
inconsistency between it and the hasty letter I had left for him. His
uneasiness increasing instead of subsiding, after a quarter of an
hour’s consideration, he set off for the coach-office with Startop, who
volunteered his company, to make inquiry when the next coach went down. Finding that the afternoon coach was gone, and finding that his
uneasiness grew into positive alarm, as obstacles came in his way, he
resolved to follow in a post-chaise. So he and Startop arrived at the
Blue Boar, fully expecting there to find me, or tidings of me; but,
finding neither, went on to Miss Havisham’s, where they lost me.",A,Dickens,Dickens_1400,Human,Dickens,train_115,0.5531914893617021,188,104,0.19444444444444445,4.819742489270387,15.832510638297876,5,37.6,0.9746588693957114,1.949317738791423,0.0,0.0,21.44249512670565,4.8732943469785575,0.0,0.0,0.0,47.87234042553192,21.27659574468085,21.27659574468085,47.87234042553192,10.638297872340425,26.595744680851062,15.957446808510637,10.638297872340425,0.0,10.638297872340425,10.638297872340425,15.957446808510637,5.319148936170213,10.638297872340425,26.595744680851062,37.234042553191486,0.0,10.638297872340425,0.0,0.0
"For my own part, my occupation in my solitary pilgrimages was to recall
every yard of the old road as I went along it, and to haunt the old
spots, of which I never tired. I haunted them, as my memory had often
done, and lingered among them as my younger thoughts had lingered when I
was far away. The grave beneath the tree, where both my parents lay--on
which I had looked out, when it was my father’s only, with such curious
feelings of compassion, and by which I had stood, so desolate, when it
was opened to receive my pretty mother and her baby--the grave which
Peggotty’s own faithful care had ever since kept neat, and made a garden
of, I walked near, by the hour. It lay a little off the churchyard path,
in a quiet corner, not so far removed but I could read the names
upon the stone as I walked to and fro, startled by the sound of the
church-bell when it struck the hour, for it was like a departed voice to
me.",A,Dickens,Dickens_766,Human,Dickens,train_116,0.5683060109289617,183,104,0.5,4.860986547085202,17.496666666666666,4,45.75,0.0,0.0,0.0,0.0,19.522776572668114,4.3383947939262475,0.0,0.0,0.0,65.57377049180329,27.3224043715847,32.786885245901644,27.3224043715847,21.85792349726776,10.92896174863388,0.0,32.786885245901644,0.0,27.3224043715847,10.92896174863388,5.46448087431694,21.85792349726776,5.46448087431694,0.0,0.0,0.0,0.0,16.393442622950822,0.0
"The letter of apology sat on his desk for three weeks before he found the courage to buy a stamp. Reaching out to his estranged sister after a decade of stubborn silence felt akin to disarming a landmine; one wrong word could detonate whatever fragile goodwill remained. When they finally met at a neutral diner halfway between their respective cities, the awkwardness hung thick over the table. They stirred their coffees in agonizing silence, both painfully aware of the missed birthdays, the unattended funerals, and the sheer volume of time wasted on a petty inheritance dispute. Redemption, he realized, was not a sudden, cinematic wash of forgiveness. It was this clumsy, terrifying work of looking across a laminated menu at a stranger who shared his eyes, and quietly admitting that he had been entirely, disastrously wrong.",B,,AI_Gen_44,AI_Generic,,train_117,0.7573529411764706,136,103,0.6333333333333333,4.294117647058823,12.685294117647064,6,22.666666666666668,1.201923076923077,0.0,0.0,0.0,12.01923076923077,7.211538461538462,0.0,0.0,0.0,51.470588235294116,44.11764705882353,14.705882352941176,22.058823529411764,58.8235294117647,7.352941176470588,7.352941176470588,7.352941176470588,0.0,14.705882352941176,7.352941176470588,14.705882352941176,0.0,0.0,22.058823529411764,22.058823529411764,0.0,14.705882352941176,0.0,7.352941176470588
"“Mr. Weston would undoubtedly support me, if he were here, for he
thinks exactly as I do on the subject. We were speaking of it only
yesterday, and agreeing how fortunate it was for Emma, that there
should be such a girl in Highbury for her to associate with. Mr.
Knightley, I shall not allow you to be a fair judge in this case. You
are so much used to live alone, that you do not know the value of a
companion; and, perhaps no man can be a good judge of the comfort a
woman feels in the society of one of her own sex, after being used to
it all her life. I can imagine your objection to Harriet Smith. She is
not the superior young woman which Emma’s friend ought to be. But on
the other hand, as Emma wants to see her better informed, it will be an
inducement to her to read more herself. They will read together. She
means it, I know.”",A,Austen,Austen_158,Human,Austen,train_118,0.5963855421686747,166,99,0.27586206896551724,3.5245098039215685,7.493571428571432,9,18.444444444444443,1.1918951132300357,0.0,0.0,0.0,13.110846245530393,13.110846245530393,0.0,0.0,0.0,36.144578313253014,30.120481927710845,12.048192771084338,54.21686746987952,30.120481927710845,18.072289156626507,12.048192771084338,30.120481927710845,6.024096385542169,6.024096385542169,18.072289156626507,12.048192771084338,12.048192771084338,6.024096385542169,0.0,12.048192771084338,30.120481927710845,0.0,0.0,6.024096385542169
"Observe the peculiar and tragic figure of the eccentric rag-and-bone man, a creature who appeared to be constructed entirely from the discarded detritus he hawked! He boasted a nose of magnificent, almost architectural proportions, purpled by the biting wind, and a hat that had long ago surrendered its structural integrity to the relentless London drizzle. He navigated a creaking, overloaded handcart through the muck, calling out in a voice like a rusted gate-hinge, hoping to exchange a battered kettle or a torn petticoat for a meager halfpenny. His trousers were a marvel of desperate engineering, held aloft by a complex system of mismatched twine and sheer optimistic willpower. Yet, in his watery, bloodshot eyes, there burned the fierce and unyielding dignity of a man determined to carve a survival out of the very refuse the glittering world above had carelessly tossed aside.",C,Dickens,AI_Imp_D_32,AI_Impostor,Dickens,train_119,0.7172413793103448,145,104,0.45714285714285713,4.713414634146342,15.512760563380283,5,29.0,0.0,0.0,1.124859392575928,0.0,12.373453318335208,4.499437570303712,0.0,0.0,0.0,62.06896551724138,41.37931034482759,34.48275862068965,27.586206896551722,89.6551724137931,13.793103448275861,6.896551724137931,0.0,0.0,0.0,6.896551724137931,0.0,0.0,0.0,13.793103448275861,20.689655172413794,6.896551724137931,0.0,13.793103448275861,0.0
"At four in the morning, the driveway was a desolate sheet of black ice. She took the burnt piece for herself, scraping the worst of the char into the sink before eating it standing up. The sacrifice was a silent, heavy stone she carried in her pocket, a testament to a love that demanded she collapse the architecture of her own dreams to keep their shared roof intact. Over the years, the phantom of that unlived life haunted her quiet moments, manifesting as a sharp, sudden resentment when he forgot to load the dishwasher or complained about the commute. Without turning on the bedroom lamp, he slipped out from under the warm duvet, shivering as he pulled a heavy wool coat over his pajamas. He spent ten minutes in the biting wind, methodically scraping the frost from the windshield of her sedan and warming up the engine. Without a moment's hesitation, the mother placed the golden slice onto the cartoon-themed plate, spreading it generously with the expensive strawberry preserves she saved for her daughter.",B,,AI_Gen_140,AI_Generic,,train_120,0.6685714285714286,175,117,0.35714285714285715,4.005102040816326,11.668653530377672,7,25.0,0.0,0.0,0.0,0.0,11.787819253438114,6.8762278978389,0.0,0.0,0.0,125.71428571428572,28.57142857142857,5.714285714285714,17.142857142857142,40.0,17.142857142857142,11.428571428571429,11.428571428571429,0.0,11.428571428571429,11.428571428571429,5.714285714285714,11.428571428571429,5.714285714285714,5.714285714285714,22.857142857142858,0.0,5.714285714285714,0.0,0.0
"“Because, my pretty cross-examiner,” replied the doctor: “because,
viewed with their eyes, there are many ugly points about it; he can
only prove the parts that look ill, and none of those that look well. Confound the fellows, they _will_ have the why and the wherefore, and
will take nothing for granted. On his own showing, you see, he has been
the companion of thieves for some time past; he has been carried to a
police-officer, on a charge of picking a gentleman’s pocket; he has
been taken away, forcibly, from that gentleman’s house, to a place
which he cannot describe or point out, and of the situation of which he
has not the remotest idea. He is brought down to Chertsey, by men who
seem to have taken a violent fancy to him, whether he will or no; and
is put through a window to rob a house; and then, just at the very
moment when he is going to alarm the inmates, and so do the very thing
that would set him all to rights, there rushes into the way, a
blundering dog of a half-bred butler, and shoots him!",A,Dickens,Dickens_730,Human,Dickens,train_121,0.5918367346938775,196,116,0.2857142857142857,4.28,18.863333333333333,4,49.0,4.911591355599214,0.0,0.9823182711198427,0.0,20.628683693516702,2.9469548133595285,0.9823182711198427,0.0,0.0,61.224489795918366,30.612244897959183,40.816326530612244,40.816326530612244,45.91836734693878,0.0,20.408163265306122,5.1020408163265305,15.306122448979592,0.0,10.204081632653061,10.204081632653061,0.0,5.1020408163265305,5.1020408163265305,45.91836734693878,0.0,5.1020408163265305,5.1020408163265305,0.0
"The prodigal who squanders his father's fortune is but a fool; but the kinsman who plots in the shadows, who smiles while sharpening the knife that shall sever the ties of blood for a handful of silver—he commits a sin against nature itself, leaving a wound in the family tree that bleeds a dark, silent sorrow through generations yet unborn. To look upon the face of a brother, a face that shares the very contours of your own, and see only the calculating, avaricious gleam of betrayal, is a tragedy that poisons the very wellspring of human trust. In that humble, fire-lit parlor, though the wind howled outside like a legion of frustrated demons, there resided a warmth that no quantity of coal could ever hope to produce; it was the radiant, unbreakable bond of a family united in affection. The gentle father, worn by care but unbroken in spirit, looked upon his devoted daughters with eyes that swam with a fierce, protective pride, knowing that their shared love was a fortress against the bitter arrows of a cruel world. She guarded her younger siblings with the ferocity of a lioness, patching their ragged clothes and stretching the meager stew with a silent, heroic endurance that asked for neither praise nor pity. Such loyalty is a divine spark, a golden thread woven through the rough fabric of domestic life, which binds souls together so tightly that neither poverty, nor sickness, nor the cruelest machinations of fate can ever unravel its blessed design.",C,Dickens,AI_Imp_D_69,AI_Impostor,Dickens,train_122,0.6456692913385826,254,164,0.43283582089552236,5.660839160839161,18.536825396825396,6,42.333333333333336,1.357773251866938,0.678886625933469,0.0,0.0,14.256619144602853,4.0733197556008145,0.0,0.0,0.0,70.86614173228347,51.181102362204726,7.874015748031496,7.874015748031496,70.86614173228347,19.68503937007874,39.37007874015748,3.937007874015748,11.811023622047244,7.874015748031496,7.874015748031496,0.0,0.0,15.748031496062993,7.874015748031496,3.937007874015748,0.0,0.0,3.937007874015748,0.0
"Miss Mills must have been born to be a blessing to us. She ascertained
from me in a few words what it was all about, comforted Dora, and
gradually convinced her that I was not a labourer--from my manner of
stating the case I believe Dora concluded that I was a navigator,
and went balancing myself up and down a plank all day with a
wheelbarrow--and so brought us together in peace. When we were quite
composed, and Dora had gone up-stairs to put some rose-water to her
eyes, Miss Mills rang for tea. In the ensuing interval, I told Miss
Mills that she was evermore my friend, and that my heart must cease to
vibrate ere I could forget her sympathy.",A,Dickens,Dickens_766,Human,Dickens,train_123,0.6031746031746031,126,76,0.034482758620689655,4.266666666666667,12.264016393442624,5,25.2,0.0,0.0,0.0,0.0,10.785824345146379,6.163328197226503,0.0,0.0,0.0,15.873015873015872,7.936507936507936,47.61904761904761,39.682539682539684,47.61904761904761,23.809523809523807,31.746031746031743,7.936507936507936,0.0,31.746031746031743,7.936507936507936,0.0,0.0,7.936507936507936,0.0,0.0,7.936507936507936,0.0,0.0,0.0
"In these dark, windowless rooms, where the dampness blooms upon the walls like a malevolent fungus, entire families are packed as tightly as salted fish in a barrel. Yet, in his watery, bloodshot eyes, there burned the fierce and unyielding dignity of a man determined to carve a survival out of the very refuse the glittering world above had carelessly tossed aside. His trousers were a marvel of desperate engineering, held aloft by a complex system of mismatched twine and sheer optimistic willpower. What a bitter and theatrical mockery it is, to wander the grand, gas-lit thoroughfares where the plateglass windows burst with roasted fowls, sugared plums, and golden mountains of imported fruit, while a multitude of the shivering, unfed populace stands just beyond the glass! It is a bitter and lamentable truth that the greatest machinery of our age, that engine of commerce which turns the wheels of the empire, is greased by the sweat of the starving; for in the narrow, soot-stained alleys of the metropolis, human life is traded far more cheaply than the coarsest cotton. It was a neighborhood constructed entirely of rot and resignation; a place where the chimneys exhaled a continuous, suffocating sigh of coal-dust that settled upon the damp laundry and the sunken cheeks of the inhabitants alike.",C,Dickens,AI_Imp_D_98,AI_Impostor,Dickens,train_124,0.6743119266055045,218,147,0.43859649122807015,4.7894736842105265,17.100348837209307,6,36.333333333333336,1.5255530129672006,0.0,0.7627765064836003,0.0,13.729977116704804,3.8138825324180012,0.0,0.0,0.0,96.33027522935781,64.22018348623854,32.11009174311927,9.174311926605505,55.04587155963303,18.34862385321101,13.761467889908257,13.761467889908257,18.34862385321101,4.587155963302752,4.587155963302752,0.0,9.174311926605505,4.587155963302752,9.174311926605505,0.0,0.0,0.0,9.174311926605505,0.0
"‘No, no!’ cried Mrs. Gummidge, coming between them, in a fit of crying.
‘No, no, Dan’l, not as you are now. Seek her in a little while, my lone
lorn Dan’l, and that’ll be but right! but not as you are now. Sit ye
down, and give me your forgiveness for having ever been a worrit to you,
Dan’l--what have my contraries ever been to this!--and let us speak a
word about them times when she was first an orphan, and when Ham was
too, and when I was a poor widder woman, and you took me in. It’ll
soften your poor heart, Dan’l,’ laying her head upon his shoulder, ‘and
you’ll bear your sorrow better; for you know the promise, Dan’l, “As
you have done it unto one of the least of these, you have done it unto
me”,--and that can never fail under this roof, that’s been our shelter
for so many, many year!’",A,Dickens,Dickens_766,Human,Dickens,train_125,0.5906040268456376,149,88,0.2413793103448276,3.971291866028708,7.473223443223443,6,24.833333333333332,1.2515644555694618,0.0,5.006257822277847,0.0,27.53441802252816,6.257822277847309,0.0,0.0,0.0,13.422818791946309,20.13422818791946,40.26845637583892,13.422818791946309,33.557046979865774,20.13422818791946,20.13422818791946,20.13422818791946,0.0,20.13422818791946,20.13422818791946,0.0,20.13422818791946,0.0,6.7114093959731544,0.0,6.7114093959731544,0.0,0.0,6.7114093959731544
